geo_name,avg_net_income_per_person,avg_household_net_income,avg_income_per_consumption_unit,median_income_per_consumption_unit,avg_gross_income_per_person,avg_household_income
Laukiz,25434.0,77067.0,39791.0,33950.0,32539.0,98595.0
Leioa,19444.0,48812.0,28856.0,26250.0,23668.0,59416.0
Lemoa,17538.0,42035.0,25645.0,24150.0,20791.0,49832.0
Lemoiz,19734.0,44850.0,28486.0,26950.0,23938.0,54404.0
Lekeitio,18615.0,41327.0,26272.0,24150.0,22148.0,49172.0
Mallabia,19380.0,51275.0,29285.0,27650.0,23116.0,61160.0
Mañaria,18779.0,46447.0,28526.0,28350.0,22392.0,55384.0
Markina-Xemein,18021.0,45291.0,26788.0,25550.0,21307.0,53549.0
Maruri-Jatabe,24145.0,66113.0,36080.0,31150.0,30169.0,82610.0
Mendata,18895.0,53250.0,28805.0,28350.0,22680.0,63916.0
Mendexa,19536.0,47640.0,28019.0,26950.0,23425.0,57123.0
Meñaka,20870.0,57197.0,30983.0,28350.0,25178.0,69002.0
Ugao-Miraballes,17086.0,39961.0,24664.0,22750.0,20052.0,46898.0
Morga,20105.0,48657.0,29073.0,27650.0,24123.0,58381.0
Muxika,18445.0,49950.0,28214.0,27650.0,22102.0,59853.0
Mundaka,21492.0,45479.0,29503.0,24850.0,26236.0,55518.0
Mungia,20325.0,52747.0,30588.0,26950.0,25155.0,65280.0
Aulesti,17513.0,45695.0,26427.0,25550.0,20782.0,54226.0
Muskiz,17540.0,42851.0,25806.0,24150.0,20835.0,50901.0
Otxandio,17532.0,42057.0,25759.0,24850.0,20702.0,49663.0
Ondarroa,17387.0,40398.0,25138.0,23450.0,20242.0,47030.0
Urduña/Orduña,16929.0,39308.0,24362.0,23450.0,19844.0,46076.0
Orozko,18950.0,46099.0,27776.0,26250.0,22832.0,55542.0
Sukarrieta,24743.0,48355.0,32594.0,27650.0,31149.0,60874.0
Plentzia,20635.0,49450.0,29623.0,26950.0,25266.0,60549.0
Portugalete,17278.0,39248.0,24638.0,22750.0,20287.0,46084.0
Errigoiti,18880.0,45904.0,27456.0,25550.0,22458.0,54604.0
Valle de Trápaga-Trapagaran,16791.0,39042.0,24128.0,22750.0,19694.0,45791.0
Lezama,20583.0,54841.0,30923.0,28350.0,25406.0,67692.0
Santurtzi,16823.0,38832.0,24136.0,22050.0,19742.0,45569.0
Ortuella,15917.0,37296.0,22938.0,22050.0,18493.0,43331.0
Sestao,14731.0,34327.0,20916.0,19950.0,16895.0,39371.0
Sopela,20711.0,52198.0,31074.0,28350.0,25661.0,64673.0
Sopuerta,17342.0,41928.0,25375.0,23450.0,20543.0,49669.0
Trucios-Turtzioz,16680.0,39365.0,24030.0,22050.0,19609.0,46277.0
Ubide,17600.0,35424.0,24040.0,24150.0,20583.0,41427.0
Urduliz,19559.0,47991.0,28927.0,27650.0,23634.0,57989.0
Balmaseda,15518.0,37505.0,22693.0,20650.0,18073.0,43678.0
Atxondo,19311.0,48610.0,28554.0,26950.0,22900.0,57643.0
Bedia,18307.0,43234.0,26544.0,24150.0,21850.0,51603.0
Areatza,16699.0,41428.0,24516.0,23800.0,19759.0,49019.0
Igorre,16892.0,43194.0,25150.0,24150.0,19874.0,50819.0
Zaldibar,18320.0,43650.0,26515.0,24850.0,21740.0,51799.0
Zalla,17261.0,43063.0,25501.0,23450.0,20519.0,51194.0
Zaratamo,16998.0,41656.0,24784.0,22750.0,19978.0,48958.0
Derio,18525.0,45542.0,27508.0,25550.0,22187.0,54545.0
Erandio,15691.0,38314.0,22831.0,21350.0,18246.0,44554.0
Loiu,23159.0,60958.0,35041.0,29050.0,29006.0,76349.0
Sondika,20310.0,50401.0,30225.0,26250.0,24870.0,61718.0
Zamudio,18046.0,45555.0,26451.0,24850.0,21454.0,54157.0
Forua,18798.0,48277.0,27848.0,24150.0,22426.0,57596.0
Kortezubi,18431.0,48672.0,28338.0,27650.0,22274.0,58820.0
Murueta,21217.0,55517.0,31881.0,31850.0,25671.0,67172.0
Nabarniz,17281.0,44343.0,25722.0,22750.0,20691.0,53093.0
Iurreta,17279.0,42885.0,25471.0,24150.0,20395.0,50619.0
Ajangiz,20293.0,55047.0,30753.0,29050.0,24655.0,66880.0
Alonsotegi,16051.0,37533.0,23023.0,21350.0,18763.0,43875.0
Zierbena,20889.0,53783.0,31216.0,29050.0,25254.0,65021.0
Arratzu,21345.0,58522.0,32533.0,29750.0,25778.0,70676.0
Ziortza-Bolibar,18201.0,47040.0,27484.0,26950.0,21200.0,54788.0
NA,18062.0,43694.0,26705.0,24850.0,21466.0,51929.0
Abajas,16914.0,32423.0,,,20239.0,38796.0
Adrada de Haza,13963.0,30658.0,19420.0,17850.0,16191.0,35550.0
Aguas Cándidas,16914.0,32423.0,,,20239.0,38796.0
Aguilar de Bureba,16914.0,32423.0,,,20239.0,38796.0
Albillos,17956.0,45417.0,26600.0,25550.0,22670.0,57342.0
Alcocero de Mola,16914.0,32423.0,,,20239.0,38796.0
Alfoz de Bricia,14430.0,26562.0,,,16988.0,31270.0
Alfoz de Santa Gadea,13854.0,27431.0,18430.0,17150.0,16141.0,31959.0
Altable,16914.0,32423.0,,,20239.0,38796.0
"Altos, Los",16069.0,30258.0,21815.0,19950.0,19111.0,35985.0
Ameyugo,15262.0,34421.0,22374.0,22050.0,18880.0,42579.0
Anguix,12317.0,29253.0,16358.0,12950.0,14425.0,34259.0
Aranda de Duero,14702.0,34938.0,21275.0,19250.0,17777.0,42245.0
Arandilla,16288.0,32159.0,22409.0,20650.0,19075.0,37662.0
Arauzo de Miel,13634.0,27892.0,18811.0,16800.0,16103.0,32945.0
Arauzo de Salce,18076.0,31518.0,,,21516.0,37518.0
Arauzo de Torre,18076.0,31518.0,,,21516.0,37518.0
Arcos,15508.0,42694.0,23955.0,22050.0,19092.0,52561.0
Arenillas de Riopisuerga,15330.0,36135.0,21632.0,20650.0,17964.0,42344.0
Arija,15512.0,25698.0,19635.0,18550.0,18160.0,30086.0
Arlanzón,19663.0,35736.0,25963.0,24150.0,23756.0,43173.0
Arraya de Oca,16914.0,32423.0,,,20239.0,38796.0
Atapuerca,18475.0,33872.0,24667.0,23800.0,22411.0,41087.0
"Ausines, Los",17344.0,35556.0,24227.0,23450.0,20890.0,42824.0
Avellanosa de Muñó,18192.0,35559.0,,,21925.0,42855.0
Bahabón de Esgueva,18192.0,35559.0,,,21925.0,42855.0
"Balbases, Los",16716.0,40386.0,24351.0,19950.0,19879.0,48027.0
Baños de Valdearados,13062.0,30224.0,18696.0,17150.0,15159.0,35077.0
Bañuelos de Bureba,16914.0,32423.0,,,20239.0,38796.0
Barbadillo de Herreros,18493.0,36617.0,24645.0,25550.0,21766.0,43097.0
Barbadillo del Mercado,17905.0,35810.0,25855.0,21000.0,22734.0,45468.0
Barbadillo del Pez,18076.0,31518.0,,,21516.0,37518.0
Barrio de Muñó,17307.0,38433.0,,,20893.0,46396.0
"Barrios de Bureba, Los",17192.0,29954.0,22627.0,19250.0,20661.0,35997.0
Barrios de Colina,17609.0,31992.0,,,21025.0,38199.0
Basconcillos del Tozo,15770.0,32675.0,21520.0,21350.0,18638.0,38616.0
Bascuñana,16914.0,32423.0,,,20239.0,38796.0
Belbimbre,17307.0,38433.0,,,20893.0,46396.0
Belorado,14126.0,30840.0,19884.0,17150.0,16758.0,36587.0
Berberana,14430.0,26562.0,,,16988.0,31270.0
Berlangas de Roa,16286.0,36553.0,23280.0,19250.0,19669.0,44146.0
Berzosa de Bureba,16914.0,32423.0,,,20239.0,38796.0
Bozoó,16411.0,35805.0,23224.0,23450.0,19338.0,42193.0
Brazacorta,16232.0,34206.0,,,19375.0,40830.0
Briviesca,13732.0,30813.0,19452.0,17850.0,16361.0,36713.0
Bugedo,16638.0,35171.0,22926.0,21350.0,20484.0,43301.0
Buniel,14989.0,36802.0,22119.0,21350.0,18236.0,44776.0
Burgos,16707.0,38815.0,24074.0,22050.0,20512.0,47655.0
Busto de Bureba,16062.0,29554.0,21756.0,19950.0,19466.0,35817.0
Cabañes de Esgueva,17147.0,38778.0,24636.0,21350.0,20644.0,46687.0
Cabezón de la Sierra,18076.0,31518.0,,,21516.0,37518.0
Cavia,19728.0,46972.0,28437.0,23450.0,25118.0,59806.0
Caleruega,16887.0,38894.0,23541.0,19950.0,20535.0,47297.0
Campillo de Aranda,17820.0,42416.0,24556.0,24150.0,22226.0,52904.0
Campolara,18076.0,31518.0,,,21516.0,37518.0
Canicosa de la Sierra,14882.0,30052.0,20463.0,18550.0,17338.0,35013.0
Cantabrana,16914.0,32423.0,,,20239.0,38796.0
Carazo,18076.0,31518.0,,,21516.0,37518.0
Carcedo de Bureba,16914.0,32423.0,,,20239.0,38796.0
Carcedo de Burgos,18456.0,41946.0,26204.0,25550.0,22877.0,51994.0
Cardeñadijo,15585.0,38648.0,23033.0,21350.0,19278.0,47806.0
Cardeñajimeno,18371.0,45849.0,27115.0,24150.0,23305.0,58160.0
Cardeñuela Riopico,19026.0,38397.0,25590.0,21350.0,22929.0,46275.0
Carrias,16914.0,32423.0,,,20239.0,38796.0
Cascajares de Bureba,16914.0,32423.0,,,20239.0,38796.0
Cascajares de la Sierra,18076.0,31518.0,,,21516.0,37518.0
Castellanos de Castro,17307.0,38433.0,,,20893.0,46396.0
Castildelgado,16914.0,32423.0,,,20239.0,38796.0
Castil de Peones,16914.0,32423.0,,,20239.0,38796.0
Castrillo de la Reina,16694.0,29359.0,21849.0,19250.0,19361.0,34049.0
Castrillo de la Vega,14162.0,33692.0,20927.0,19950.0,16870.0,40134.0
Castrillo del Val,19318.0,49702.0,28548.0,25550.0,24438.0,62876.0
Castrillo de Riopisuerga,17307.0,38433.0,,,20893.0,46396.0
Castrillo Mota de Judíoss,17307.0,38433.0,,,20893.0,46396.0
Castrojeriz,15120.0,30961.0,20913.0,17850.0,18610.0,38109.0
Cayuela,16693.0,38538.0,24076.0,23450.0,20659.0,47693.0
Cebrecos,18192.0,35559.0,,,21925.0,42855.0
Celada del Camino,17609.0,31992.0,,,21025.0,38199.0
Cerezo de Río Tirón,16518.0,33961.0,22749.0,21350.0,19910.0,40936.0
Cerratón de Juarros,16914.0,32423.0,,,20239.0,38796.0
Ciadoncha,18192.0,35559.0,,,21925.0,42855.0
Cillaperlata,16914.0,32423.0,,,20239.0,38796.0
Cilleruelo de Abajo,13450.0,28548.0,18671.0,17850.0,15668.0,33254.0
Cilleruelo de Arriba,18192.0,35559.0,,,21925.0,42855.0
Ciruelos de Cervera,18192.0,35559.0,,,21925.0,42855.0
Cogollos,14850.0,36336.0,21766.0,20650.0,17790.0,43529.0
Condado de Treviño,15415.0,32750.0,22026.0,21350.0,19392.0,41200.0
Contreras,18076.0,31518.0,,,21516.0,37518.0
Coruña del Conde,15770.0,27743.0,20495.0,20650.0,18857.0,33175.0
Covarrubias,15662.0,33214.0,21653.0,20300.0,18656.0,39563.0
Cubillo del Campo,13941.0,34683.0,20122.0,19250.0,16365.0,40713.0
Cubo de Bureba,14332.0,27786.0,19641.0,17150.0,17043.0,33043.0
"Cueva de Roa, La",16232.0,34206.0,,,19375.0,40830.0
Cuevas de San Clemente,17609.0,31992.0,,,21025.0,38199.0
Encío,16914.0,32423.0,,,20239.0,38796.0
Espinosa de Cervera,18076.0,31518.0,,,21516.0,37518.0
Espinosa del Camino,16914.0,32423.0,,,20239.0,38796.0
Espinosa de los Monteros,12995.0,27510.0,18219.0,16450.0,15054.0,31870.0
Estépar,18115.0,36407.0,24885.0,22750.0,22278.0,44774.0
Fontioso,18192.0,35559.0,,,21925.0,42855.0
Frandovínez,17609.0,31992.0,,,21025.0,38199.0
Fresneda de la Sierra Tirón,18076.0,31518.0,,,21516.0,37518.0
Fresneña,16914.0,32423.0,,,20239.0,38796.0
Fresnillo de las Dueñas,17106.0,45727.0,25749.0,24850.0,21349.0,57067.0
Fresno de Río Tirón,13670.0,28227.0,18819.0,17850.0,15810.0,32646.0
Fresno de Rodilla,17609.0,31992.0,,,21025.0,38199.0
Frías,13898.0,29130.0,18855.0,15050.0,17075.0,35789.0
Fuentebureba,16914.0,32423.0,,,20239.0,38796.0
Fuentecén,15174.0,27213.0,19481.0,17850.0,18175.0,32595.0
Fuentelcésped,16980.0,37497.0,24483.0,22750.0,21009.0,46396.0
Fuentelisendo,16733.0,32810.0,23170.0,21350.0,20079.0,39370.0
Fuentemolinos,16232.0,34206.0,,,19375.0,40830.0
Fuentenebro,15030.0,32032.0,21264.0,19950.0,17693.0,37706.0
Fuentespina,16647.0,44560.0,25164.0,23450.0,20598.0,55136.0
Galbarros,16914.0,32423.0,,,20239.0,38796.0
"Gallega, La",18076.0,31518.0,,,21516.0,37518.0
Grijalba,15805.0,42385.0,23231.0,21350.0,18870.0,50605.0
Grisaleña,16914.0,32423.0,,,20239.0,38796.0
Gumiel de Izán,15870.0,37287.0,22454.0,19950.0,19018.0,44685.0
Gumiel de Mercado,12755.0,32900.0,18876.0,17500.0,14897.0,38424.0
Hacinas,16114.0,33136.0,21849.0,18550.0,19197.0,39475.0
Haza,16232.0,34206.0,,,19375.0,40830.0
Hontanas,17307.0,38433.0,,,20893.0,46396.0
Hontangas,16232.0,34206.0,,,19375.0,40830.0
Hontoria de la Cantera,17002.0,38200.0,24316.0,23450.0,20667.0,46434.0
Hontoria del Pinar,15724.0,32205.0,21644.0,19950.0,18440.0,37767.0
Hontoria de Valdearados,15473.0,31527.0,21546.0,19950.0,18400.0,37490.0
"Hormazas, Las",17307.0,38433.0,,,20893.0,46396.0
Hornillos del Camino,17609.0,31992.0,,,21025.0,38199.0
"Horra, La",15918.0,38204.0,23193.0,19950.0,19165.0,45997.0
Hortigüela,22506.0,40744.0,28778.0,28350.0,28114.0,50897.0
Hoyales de Roa,17058.0,31550.0,22626.0,21350.0,20228.0,37412.0
Huérmeces,17070.0,39741.0,24578.0,22750.0,20661.0,48102.0
Huerta de Arriba,18080.0,33278.0,24266.0,21350.0,20928.0,38520.0
Huerta de Rey,14050.0,30861.0,19799.0,17850.0,16556.0,36366.0
Humada,16144.0,27302.0,20515.0,17850.0,18663.0,31562.0
Hurones,17609.0,31992.0,,,21025.0,38199.0
Ibeas de Juarros,16063.0,38860.0,23272.0,22750.0,19490.0,47150.0
Ibrillos,16914.0,32423.0,,,20239.0,38796.0
Iglesiarrubia,18192.0,35559.0,,,21925.0,42855.0
Iglesias,17455.0,38143.0,24269.0,26250.0,20917.0,45708.0
Isar,18447.0,40453.0,26121.0,25550.0,21868.0,47956.0
Itero del Castillo,17307.0,38433.0,,,20893.0,46396.0
Jaramillo de la Fuente,18076.0,31518.0,,,21516.0,37518.0
Jaramillo Quemado,18076.0,31518.0,,,21516.0,37518.0
Junta de Traslaloma,14537.0,27882.0,19071.0,16450.0,16801.0,32226.0
Junta de Villalba de Losa,14430.0,26562.0,,,16988.0,31270.0
Jurisdicción de Lara,18076.0,31518.0,,,21516.0,37518.0
Jurisdicción de San Zadornil,14430.0,26562.0,,,16988.0,31270.0
Lerma,14145.0,31705.0,19959.0,17850.0,16860.0,37790.0
Llano de Bureba,16914.0,32423.0,,,20239.0,38796.0
Madrigal del Monte,19453.0,39751.0,26081.0,26250.0,23316.0,47646.0
Madrigalejo del Monte,15745.0,33219.0,21373.0,19950.0,18982.0,40048.0
Mahamud,20998.0,37651.0,27835.0,26250.0,26452.0,47431.0
Mambrilla de Castrejón,18437.0,41189.0,26291.0,23450.0,22390.0,50019.0
Mambrillas de Lara,18076.0,31518.0,,,21516.0,37518.0
Mamolar,18076.0,31518.0,,,21516.0,37518.0
Manciles,17307.0,38433.0,,,20893.0,46396.0
Mazuela,18192.0,35559.0,,,21925.0,42855.0
Mecerreyes,17690.0,34449.0,23585.0,22750.0,21155.0,41196.0
Medina de Pomar,13768.0,29328.0,19141.0,16450.0,16442.0,35024.0
Melgar de Fernamental,13999.0,31736.0,19893.0,18550.0,16373.0,37117.0
Merindad de Cuesta-Urria,14918.0,27657.0,20121.0,18550.0,17512.0,32467.0
Merindad de Montija,13995.0,28768.0,19348.0,17150.0,16444.0,33802.0
Merindad de Sotoscueva,12916.0,25832.0,17570.0,15050.0,15453.0,30905.0
Merindad de Valdeporres,13747.0,28571.0,18790.0,16450.0,16131.0,33528.0
Merindad de Valdivielso,14988.0,28476.0,19995.0,18550.0,17496.0,33243.0
Milagros,16072.0,38856.0,23543.0,21350.0,19554.0,47275.0
Miranda de Ebro,15262.0,35580.0,21874.0,19950.0,18500.0,43130.0
Miraveche,16914.0,32423.0,,,20239.0,38796.0
Modúbar de la Emparedada,16073.0,40581.0,23838.0,22750.0,19463.0,49138.0
Monasterio de la Sierra,18076.0,31518.0,,,21516.0,37518.0
Monasterio de Rodilla,16983.0,38684.0,24442.0,22750.0,20463.0,46609.0
Moncalvillo,18076.0,31518.0,,,21516.0,37518.0
Monterrubio de la Demanda,18076.0,31518.0,,,21516.0,37518.0
Montorio,19113.0,43961.0,28209.0,24150.0,23390.0,53796.0
Moradillo de Roa,16924.0,38717.0,24406.0,22750.0,20519.0,46940.0
Nava de Roa,14288.0,33451.0,20639.0,19250.0,17071.0,39965.0
Navas de Bureba,16914.0,32423.0,,,20239.0,38796.0
Nebreda,18192.0,35559.0,,,21925.0,42855.0
Neila,18076.0,31518.0,,,21516.0,37518.0
Olmedillo de Roa,11662.0,22437.0,17221.0,14350.0,15733.0,30268.0
Olmillos de Muñó,18192.0,35559.0,,,21925.0,42855.0
Oña,16260.0,30836.0,21797.0,20650.0,19262.0,36530.0
Oquillas,16232.0,34206.0,,,19375.0,40830.0
Orbaneja Riopico,14899.0,36513.0,22211.0,19950.0,17983.0,44070.0
Padilla de Abajo,17307.0,38433.0,,,20893.0,46396.0
Padilla de Arriba,17307.0,38433.0,,,20893.0,46396.0
Padrones de Bureba,16914.0,32423.0,,,20239.0,38796.0
Palacios de la Sierra,14233.0,30088.0,19701.0,17850.0,16888.0,35700.0
Palacios de Riopisuerga,17307.0,38433.0,,,20893.0,46396.0
Palazuelos de la Sierra,17609.0,31992.0,,,21025.0,38199.0
Palazuelos de Muñó,17307.0,38433.0,,,20893.0,46396.0
Pampliega,15153.0,71076.0,25820.0,25550.0,18090.0,84849.0
Pancorbo,14699.0,31860.0,20384.0,19250.0,17397.0,37709.0
Pardilla,14931.0,37144.0,22448.0,21350.0,17606.0,43799.0
Partido de la Sierra en Tobalina,16914.0,32423.0,,,20239.0,38796.0
Pedrosa de Duero,14396.0,31299.0,19385.0,15750.0,17486.0,38018.0
Pedrosa del Páramo,17307.0,38433.0,,,20893.0,46396.0
Pedrosa del Príncipe,17149.0,34084.0,23533.0,19250.0,20968.0,41674.0
Pedrosa de Río Úrbel,19792.0,46695.0,28359.0,26950.0,24350.0,57447.0
Peñaranda de Duero,14404.0,30532.0,20251.0,18550.0,16824.0,35660.0
Peral de Arlanza,16325.0,43445.0,25168.0,25550.0,19542.0,52008.0
Piérnigas,16914.0,32423.0,,,20239.0,38796.0
Pineda de la Sierra,18076.0,31518.0,,,21516.0,37518.0
Pineda Trasmonte,18192.0,35559.0,,,21925.0,42855.0
Pinilla de los Barruecos,18076.0,31518.0,,,21516.0,37518.0
Pinilla de los Moros,18076.0,31518.0,,,21516.0,37518.0
Pinilla Trasmonte,17804.0,42783.0,25924.0,22750.0,21531.0,51738.0
Poza de la Sal,17480.0,31012.0,22964.0,20650.0,20903.0,37087.0
Prádanos de Bureba,16914.0,32423.0,,,20239.0,38796.0
Pradoluengo,15154.0,32151.0,21172.0,18550.0,17857.0,37887.0
Presencio,16970.0,35368.0,23245.0,21350.0,20543.0,42816.0
"Puebla de Arganzón, La",16271.0,35265.0,22894.0,22050.0,20143.0,43658.0
Puentedura,18804.0,32235.0,24093.0,20650.0,22485.0,38545.0
Quemada,12856.0,31666.0,18828.0,17150.0,15059.0,37093.0
Quintanabureba,16914.0,32423.0,,,20239.0,38796.0
Quintana del Pidio,15559.0,33374.0,22197.0,22050.0,18948.0,40643.0
Quintanaélez,16914.0,32423.0,,,20239.0,38796.0
Quintanaortuño,15828.0,41010.0,23688.0,23450.0,19498.0,50518.0
Quintanapalla,14855.0,34450.0,21748.0,19250.0,17776.0,41225.0
Quintanar de la Sierra,14269.0,30240.0,19995.0,17150.0,16648.0,35281.0
Quintanavides,16914.0,32423.0,,,20239.0,38796.0
Quintanilla de la Mata,13670.0,31593.0,19688.0,18550.0,15991.0,36956.0
Quintanilla del Coco,18192.0,35559.0,,,21925.0,42855.0
"Quintanillas, Las",15943.0,38604.0,23212.0,22050.0,19115.0,46284.0
Quintanilla San García,16914.0,32423.0,,,20239.0,38796.0
Quintanilla Vivar,17692.0,44729.0,26187.0,24150.0,22129.0,55948.0
Rabanera del Pinar,18076.0,31518.0,,,21516.0,37518.0
Rábanos,18076.0,31518.0,,,21516.0,37518.0
Rabé de las Calzadas,19031.0,47030.0,27532.0,26950.0,23576.0,58262.0
Rebolledo de la Torre,,,,,,
Redecilla del Camino,16914.0,32423.0,,,20239.0,38796.0
Redecilla del Campo,16914.0,32423.0,,,20239.0,38796.0
Regumiel de la Sierra,16359.0,35916.0,22642.0,17850.0,20381.0,44746.0
Reinoso,16914.0,32423.0,,,20239.0,38796.0
Retuerta,18192.0,35559.0,,,21925.0,42855.0
"Revilla y Ahedo, La",14834.0,26025.0,19303.0,16450.0,17154.0,30095.0
Revilla del Campo,17609.0,31992.0,,,21025.0,38199.0
Revillarruz,16581.0,39880.0,23867.0,22750.0,20369.0,48991.0
Revilla Vallejera,15940.0,36108.0,22924.0,17850.0,19628.0,44462.0
Rezmondo,17307.0,38433.0,,,20893.0,46396.0
Riocavado de la Sierra,18076.0,31518.0,,,21516.0,37518.0
Roa,12685.0,31143.0,18366.0,16450.0,14898.0,36575.0
Rojas,16914.0,32423.0,,,20239.0,38796.0
Royuela de Río Franco,16723.0,29710.0,22431.0,17850.0,19400.0,34466.0
Rubena,17124.0,42810.0,25373.0,22750.0,21272.0,53180.0
Rublacedo de Abajo,16914.0,32423.0,,,20239.0,38796.0
Rucandio,16914.0,32423.0,,,20239.0,38796.0
Salas de Bureba,14774.0,30286.0,21065.0,18550.0,17504.0,35884.0
Salas de los Infantes,14606.0,33147.0,20656.0,18550.0,17384.0,39450.0
Saldaña de Burgos,16759.0,37948.0,24067.0,22750.0,20450.0,46307.0
Salinillas de Bureba,16914.0,32423.0,,,20239.0,38796.0
San Adrián de Juarros,17609.0,31992.0,,,21025.0,38199.0
San Juan del Monte,12833.0,26721.0,16944.0,14350.0,15128.0,31500.0
San Mamés de Burgos,15474.0,34786.0,21691.0,20650.0,18796.0,42253.0
San Martín de Rubiales,15048.0,31692.0,20469.0,20650.0,17335.0,36508.0
San Millán de Lara,18076.0,31518.0,,,21516.0,37518.0
Santa Cecilia,16063.0,34519.0,22875.0,21350.0,18826.0,40457.0
Santa Cruz de la Salceda,14685.0,31286.0,20945.0,21350.0,17242.0,36734.0
Santa Cruz del Valle Urbión,16749.0,31061.0,22309.0,21700.0,20036.0,37158.0
Santa Gadea del Cid,15633.0,35797.0,22312.0,20650.0,18618.0,42633.0
Santa Inés,13541.0,30222.0,19268.0,17150.0,15668.0,34969.0
Santa María del Campo,15866.0,33980.0,21918.0,19950.0,19129.0,40969.0
Santa María del Invierno,16914.0,32423.0,,,20239.0,38796.0
Santa María del Mercadillo,16632.0,28435.0,21766.0,21350.0,19723.0,33720.0
Santa María Rivarredonda,16914.0,32423.0,,,20239.0,38796.0
Santa Olalla de Bureba,16914.0,32423.0,,,20239.0,38796.0
Santibáñez de Esgueva,18192.0,35559.0,,,21925.0,42855.0
Santibáñez del Val,18192.0,35559.0,,,21925.0,42855.0
Santo Domingo de Silos,18898.0,42231.0,27334.0,25550.0,22648.0,50611.0
San Vicente del Valle,18076.0,31518.0,,,21516.0,37518.0
Sargentes de la Lora,17827.0,32598.0,24010.0,23100.0,21484.0,39285.0
Sarracín,16294.0,44639.0,24429.0,24150.0,20248.0,55471.0
Sasamón,17084.0,34591.0,23523.0,22050.0,20450.0,41406.0
"Sequera de Haza, La",16232.0,34206.0,,,19375.0,40830.0
Solarana,18192.0,35559.0,,,21925.0,42855.0
Sordillos,17307.0,38433.0,,,20893.0,46396.0
Sotillo de la Ribera,15512.0,35336.0,22255.0,22050.0,18489.0,42119.0
Sotragero,16383.0,39425.0,23572.0,22050.0,20256.0,48745.0
Sotresgudo,16011.0,32922.0,22460.0,19950.0,19234.0,39548.0
Susinos del Páramo,21126.0,56176.0,32131.0,30450.0,26496.0,70455.0
Tamarón,17307.0,38433.0,,,20893.0,46396.0
Tardajos,15372.0,39799.0,22875.0,21700.0,18746.0,48535.0
Tejada,18192.0,35559.0,,,21925.0,42855.0
Terradillos de Esgueva,16232.0,34206.0,,,19375.0,40830.0
Tinieblas de la Sierra,18076.0,31518.0,,,21516.0,37518.0
Tobar,17307.0,38433.0,,,20893.0,46396.0
Tordómar,17034.0,37035.0,23820.0,19250.0,20274.0,44080.0
Torrecilla del Monte,18192.0,35559.0,,,21925.0,42855.0
Torregalindo,16678.0,40028.0,24458.0,23800.0,19921.0,47811.0
Torrelara,18076.0,31518.0,,,21516.0,37518.0
Torrepadre,18192.0,35559.0,,,21925.0,42855.0
Torresandino,16641.0,44245.0,24925.0,24850.0,19931.0,52995.0
Tórtoles de Esgueva,14773.0,32762.0,20820.0,19950.0,17617.0,39068.0
Tosantos,16914.0,32423.0,,,20239.0,38796.0
Trespaderne,14894.0,29745.0,20324.0,17850.0,17671.0,35291.0
Tubilla del Agua,20026.0,31040.0,24554.0,22750.0,24522.0,38009.0
Tubilla del Lago,14108.0,29499.0,19515.0,17850.0,16393.0,34276.0
Úrbel del Castillo,,,,,,
Vadocondes,14768.0,36066.0,21886.0,20650.0,17606.0,42997.0
Valdeande,16232.0,34206.0,,,19375.0,40830.0
Valdezate,15328.0,32808.0,21981.0,17850.0,18600.0,39811.0
Valdorros,15618.0,33794.0,21690.0,21350.0,18877.0,40846.0
Valmala,18076.0,31518.0,,,21516.0,37518.0
Vallarta de Bureba,16914.0,32423.0,,,20239.0,38796.0
Valle de Manzanedo,13612.0,25765.0,18028.0,17850.0,15797.0,29901.0
Valle de Mena,13433.0,30031.0,19062.0,17150.0,16278.0,36392.0
Valle de Oca,16643.0,38915.0,23887.0,21350.0,20056.0,46896.0
Valle de Tobalina,15537.0,30110.0,21222.0,19250.0,18545.0,35939.0
Valle de Valdebezana,13171.0,25951.0,17643.0,15750.0,15400.0,30343.0
Valle de Valdelaguna,18101.0,38440.0,25517.0,22050.0,22007.0,46735.0
Valle de Valdelucio,15981.0,37214.0,22907.0,21350.0,18829.0,43844.0
Valle de Zamanzas,14430.0,26562.0,,,16988.0,31270.0
Vallejera,17307.0,38433.0,,,20893.0,46396.0
Valles de Palenzuela,17307.0,38433.0,,,20893.0,46396.0
Valluércanes,16914.0,32423.0,,,20239.0,38796.0
"Vid y Barrios, La",15540.0,30826.0,20962.0,20650.0,18020.0,35745.0
