"geo","n_transactions","median_price_per_sqm","median_valeur_fonciere","median_surface_bati","median_pieces","appartement_share_pct"
"38175","18","3563.7035326714386","255850","83.5","4","33.333333333333336"
"73307","65","3645.83333333333","111000","32","2","93.84615384615384"
"43233","4","1887.5873161764707","212500","113","4.5","0"
"59550","24","2067.956989247312","176114","89","4","0"
"42205","7","1761.19402985075","118000","85","2.5","14.285714285714286"
"22376","7","1380.38709677419","91500","96","4","0"
"32054","3","1748.25174825175","250000","220","5","0"
"28107","4","1834.1517857142858","175425","101","5","0"
"76475","49","2802.81690140845","280000","102","4","2.0408163265306123"
"54090","30","1770.558798999166","183900","95.5","5","16.666666666666668"
"27278","11","1958.33333333333","225000","99","5","0"
"86119","5","792.682926829268","85000","96","4","0"
"91533","15","2291.66666666667","220000","90","4","6.666666666666667"
"34092","8","1295.8333333333335","81000","69","3","12.5"
"17160","4","1753.3013205282114","156750","109.5","3.5","0"
"54007","3","2550.56179775281","227000","125","4","0"
"03023","81","1872.60273972603","180000","92","4","6.172839506172839"
"01286","3","1436.36363636364","158000","140","4","0"
"92026","474","6820.549242424242","300000","46.5","2","95.14767932489451"
"31252","15","2710.90909090909","273200","94","4","0"
"2A031","8","1631.4835164835165","81900","35.5","2","50"
"66107","20","585.7142857142858","40000","63","3","0"
"86248","3","400","29000","105","3","0"
"27478","9","2200","235000","116","5","0"
"60194","5","1479.35779816514","125000","78","3","0"
"38277","3","2940.90909090909","258800","88","4","0"
"44140","13","1767.24137931034","135000","94","4","0"
"14461","5","2450","216990","100","4","0"
"77459","9","1797.75280898876","150500","83","4","0"
"37273","41","2554.21686746988","230000","81","4","4.878048780487805"
"74096","41","4450","346000","80","3","46.34146341463415"
"64245","4","1493.75","132500","90","4","0"
"90091","3","1305.32374100719","174000","124","5","0"
"95428","142","4234.161988773056","302500","68","3","59.15492957746479"
"81002","25","1179.79608695652","100000","101","4","4"
"76640","65","1956.6265060241","159700","82","4","13.846153846153847"
"01069","7","2344.53781512605","238959","74","2","14.285714285714286"
"02626","3","1920.20833333333","168850","103","5","0"
"91599","13","2690.47619047619","266000","96","4","7.6923076923076925"
"38046","3","2219.06779661017","261850","110","5","0"
"76314","6","2333.19357092942","218600","104","5","0"
"03220","6","1441.7827897293546","154669","77.5","4","0"
"10150","4","482.00952380952384","30824","65","2.5","0"
"31246","6","1074.4234800838574","157500","135","4.5","0"
"45019","3","1761.36363636364","164000","88","4","0"
"76509","10","2437.9143294237633","254000","102","5","0"
"63261","8","2233.75","170000","90","4.5","0"
"66114","12","2706.7863636363636","244000","89.5","3.5","16.666666666666668"
"53110","7","978.260869565217","90000","92","4","0"
"58273","10","1408.2832832832833","110000","78.5","4","10"
"78564","5","2266.66666666667","208000","86","4","20"
"61467","3","2127.65957446808","200000","87","4","0"
"39377","3","2105.26315789474","200000","99","3","0"
"13014","62","3120.3208556149734","222095","80","4","40.32258064516129"
"76592","6","1829.0677622235748","181650","103","4","0"
"29222","10","979.1507916349166","89100","99","4.5","10"
"14605","4","2192.4157303370785","207500","85.5","4.5","0"
"70165","3","812.5","123500","146","4","0"
"60581","48","1729.1871921182264","109000","66","3","27.083333333333332"
"91345","113","3092.85714285714","185000","65","3","57.52212389380531"
"39299","3","1041.66666666667","100000","127","4","0"
"27457","3","1573.03370786517","140000","89","4","0"
"02572","3","993.965517241379","230600","130","5","0"
"39300","120","1768.1744201817442","129750","71.5","3","69.16666666666667"
"81314","7","897.727272727273","77630","92","4","0"
"95028","16","3572.554016976764","341500","96","5","12.5"
"21154","46","1000","80850","86","4","30.434782608695652"
"14079","62","4554.778554778555","199000","39","2","64.51612903225806"
"83073","120","2744.902039184326","180000","75","3","38.333333333333336"
"31084","6","1861.4583333333335","136750","86.5","3.5","16.666666666666668"
"71513","7","1819.27710843373","151300","88","4","0"
"76050","4","1726.1583445793972","174000","101","4.5","0"
"78255","32","2309.5333869670153","196500","85","4","6.25"
"62049","4","1191.3919413919414","131250","107","5.5","0"
"10368","7","1931.81818181818","210000","97","4","0"
"50436","11","750","60000","80","3","0"
"63254","15","2609","274650","100","4","0"
"88079","9","600","90000","113","5","0"
"85300","29","2219.21428571429","210000","102","5","0"
"89051","3","1402.98507462687","94000","84","4","0"
"44014","21","2783.50515463918","260000","95","4","4.761904761904762"
"60639","5","2295.91836734694","208000","88","5","20"
"24408","3","723.076923076923","90000","130","4","0"
"95257","39","4450","377000","89","4","12.820512820512821"
"44036","109","1857.14285714286","145000","83","4","11.009174311926605"
"36221","4","643.0555555555555","55500","70","3","0"
"26049","4","2240.890269151139","173800","81","3.5","25"
"87018","4","717.8251488095239","53625.5","80.5","4","0"
"31126","4","1310.5610236220473","154847.5","101","4","0"
"59094","51","1464.28571428571","125000","84","4","11.764705882352942"
"43080","33","714.285714285714","72000","92","4","15.151515151515152"
"06092","7","3265.30612244898","220000","75","3","57.142857142857146"
"71366","3","896.551724137931","78000","95","5","0"
"80442","9","1445.78313253012","120000","91","5","0"
"35283","6","2299.2639040348968","231000","104","4.5","0"
"62898","4","2115.5974460322286","234500","112.5","4.5","0"
"86070","69","1481.48148148148","111300","78","4","8.695652173913043"
"33378","8","1412.181818181818","144135","97.5","4","0"
"82088","10","1113.6363636363635","108415","79","3.5","10"
"40138","3","2013.80952380952","211450","105","4","0"
"10084","3","2433.33333333333","365000","134","5","0"
"62355","4","1917.3469387755104","190000","112","4.5","0"
"59212","52","1909.060901138802","159950","90","4","7.6923076923076925"
"24299","22","1326.926196269262","121100","82","4","9.090909090909092"
"37183","19","1633.33333333333","147000","95","4","10.526315789473685"
"95592","6","3748.468137254902","306825","67.5","3","0"
"40187","49","4833.33333333333","200000","41","3","55.10204081632653"
"27237","3","1771.65354330709","187100","123","4","0"
"65442","3","966.666666666667","116000","120","4","0"
"84062","9","4108.52713178295","228000","103","4","11.11111111111111"
"33293","13","2913.36206896552","280000","94","4","7.6923076923076925"
"34263","3","3272.05882352941","344000","111","5","0"
"41053","6","1005.6818181818182","87000","103.5","4","0"
"04161","6","1810.9126984126983","145000","67","3","50"
"71583","3","2391.6","280000","120","4","0"
"90072","7","1329.78723404255","125000","90","4","28.571428571428573"
"08459","3","714.285714285714","55000","77","3","0"
"59307","9","1446.8085106383","144000","92","4","0"
"24009","3","1600","120000","110","4","0"
"12050","4","1124.8885918003566","61025","69","3","25"
"22385","8","2556.0733333333333","296600","89.5","4","0"
"30060","31","2366.19718309859","248000","102","5","6.451612903225806"
"81054","6","1729.161414086051","165500","90.5","3.5","0"
"30203","4","1738.2049727107337","160000","100.5","5","0"
"33527","60","4078.603603603604","336337","81","4","23.333333333333332"
"95011","6","2187.274909963986","186000","78","3.5","0"
"79140","3","899.264705882353","183450","102","5","0"
"86152","6","980.1587301587301","124500","132","5","0"
"47134","4","1611.111111111111","127500","95","4","0"
"28062","3","2888.88888888889","260000","90","6","33.333333333333336"
"27375","151","1989.24731182796","167000","80","4","23.841059602649008"
"31069","185","3147.2380952381","220350","78","4","57.83783783783784"
"36166","4","908.5139318885449","92500","82.5","3.5","0"
"13094","24","3938.889790618406","350000","91.5","4","29.166666666666668"
"48086","8","1071.8214285714284","77527.5","67.5","4","25"
"77209","5","3352.94117647059","260000","71","3","60"
"28287","4","1343.0851063829787","117500","86","4.5","0"
"52520","4","477.70935960591135","32500","64","2","0"
"16032","5","590.909090909091","58500","99","3","0"
"27396","3","1607.14285714286","114000","99","5","0"
"25553","3","975","124400","105","5","0"
"29177","34","2452.6646706586826","235000","100","5","5.882352941176471"
"31079","28","2487.191414141414","217900","88.5","4","7.142857142857143"
"38013","35","2612.90322580645","220000","85","4","34.285714285714285"
"60451","8","2300.750938673342","186000","85","4","12.5"
"13117","210","3457.3025551684086","238865","76","4","52.38095238095238"
"77122","136","3151.455026455026","269375","81.5","4","24.264705882352942"
"89015","6","724.7321428571429","67050","75","3","0"
"28261","6","1521.2619300106044","127000","85","4","0"
"06083","532","4716.666666666667","200000","44","2","94.54887218045113"
"77259","15","3137.25490196078","230000","90","4","13.333333333333334"
"36223","3","200","12000","60","3","0"
"07332","4","662.0370601851852","65500","89.5","4","0"
"91021","83","3030.30303030303","158000","50","2","71.08433734939759"
"24527","5","1220.47244094488","136500","104","3","0"
"17474","5","940","90000","70","3","0"
"77521","12","3454.728370221328","225000","66.5","3.5","0"
"01272","9","1543.47826086957","143000","92","3","22.22222222222222"
"50531","7","1485.01666666667","125000","100","4","0"
"01056","4","1733.3333333333335","125833","35","2","0"
"38349","14","2148.635057471264","161500","75.5","4","14.285714285714286"
"45053","27","1502.95857988166","145300","88","4","7.407407407407407"
"85108","30","2397.3214285714284","198000","88","4","0"
"50410","49","1718.75","137000","80","4","14.285714285714286"
"66159","3","1972.5","157800","80","4","33.333333333333336"
"80202","3","2037.03703703704","165000","107","4","0"
"77317","31","2500","217000","89","4","25.806451612903224"
"42175","7","2088.75","202000","100","4","0"
"08116","5","502.392344497608","59500","106","4","40"
"63049","4","2072.3529411764707","188990","96","5","0"
"31135","57","1688.88888888889","138000","71","3","29.82456140350877"
"58152","14","1056.4351378958122","105000","92","4.5","7.142857142857143"
"76697","7","1432.43243243243","95850","71","3","0"
"88090","34","1608.6898395721926","115450","80.5","3.5","29.41176470588235"
"26064","46","2748.432601880878","243660","88.5","4","15.217391304347826"
"2B251","18","2875.206093189964","183250","59.5","3","22.22222222222222"
"29169","24","1801.8900966183573","197500","99.5","4","0"
"60560","4","3698.333333333333","247775","75","3","0"
"59021","8","1533.1077630234934","140000","93.5","5","0"
"74044","8","5078.267828662565","648955","115","4","25"
"43077","5","1000","85000","85","3","0"
"46054","5","1887.5","110000","80","4","0"
"45331","5","1717.82178217822","145000","74","4","0"
"09085","6","677.5747508305648","35500","76","3","16.666666666666668"
"59037","26","1136.2398418625082","107500","80","4","0"
"11144","30","1817.2083333333335","128000","71.5","4","20"
"39047","5","2576.92307692308","256000","70","3","20"
"29235","83","2863.63636363636","270000","100","5","8.433734939759036"
"70442","3","743.362831858407","84000","120","5","0"
"22054","58","3434.100693613968","335000","85.5","4","17.24137931034483"
"36248","4","508.4033613445378","69500","119","3.5","0"
"13026","101","3592.97619047619","293000","82","4","27.722772277227723"
"46175","3","1157.40740740741","143900","108","6","0"
"45075","72","2322.278911564626","205000","85","4","29.166666666666668"
"71495","5","1910.25641025641","149000","78","4","0"
"21665","3","1050","105000","100","5","0"
"06159","109","8098.33333333333","380000","51","2","85.3211009174312"
"91661","59","3488.37209302326","315000","83","4","37.28813559322034"
"61348","4","1646.6165413533836","135000","95","3.5","0"
"71300","5","1513.0081300813","155000","90","4","20"
"09339","6","1433.3333333333335","145000","106","4","0"
"83014","5","2444.44444444444","220000","88","4","0"
"44078","3","978.260869565217","76000","78","4","0"
"78640","81","4631.57894736842","287000","67","3","65.4320987654321"
"18285","3","1900","171000","90","4","0"
"02352","4","1031.1325818572195","89500","86.5","4","0"
"48178","3","1320","156000","107","4","0"
"43034","3","1796.2962962963","65000","54","3","0"
"70485","5","642.857142857143","58000","90","3","0"
"85021","4","2789.3039049235995","301000","103","4.5","25"
"77363","10","3205.503512880562","319000","107","5","10"
"16366","11","1596","166600","99","4","0"
"78444","8","2197.8896834324282","238500","114.5","5","0"
"64501","5","1271.92","155000","77","4","0"
"51609","5","1377.24550898204","140000","80","4","0"
"08191","7","1630.4347826087","150000","92","3","0"
"23180","3","1071.42857142857","110000","87","4","0"
"25020","4","1109.9033816425122","108500","98","4.5","0"
"02014","7","1304.34782608696","140000","73","3","0"
"07237","5","634.146341463415","65000","62","2","0"
"74037","20","3710.1724137931033","338750","82","3","45"
"49089","6","1609.8526504941601","136920","89","3","0"
"29104","3","2475.06896551724","143554","41","2","33.333333333333336"
"47248","5","1818.18181818182","205000","114","3","0"
"64545","65","4605.01639344262","370000","80","3","47.69230769230769"
"74273","3","5877.19298245614","426938","67","3","0"
"63281","12","875","50750","83.5","4","0"
"76678","6","1660.4395604395604","145000","70","3.5","0"
"14090","6","1877.1167557932263","251500","134","5","0"
"17373","11","2479","305000","123","4","0"
"94081","294","4166.666666666667","225000","58","3","69.72789115646259"
"79335","6","1008.4873851877688","207500","124.5","5","0"
"56149","24","2266.485294117647","237500","92","4","0"
"62724","33","1786.32478632479","157648","89","4","3.0303030303030303"
"60385","4","1915.217391304348","182500","83.5","4","0"
"85083","30","5160.880925718552","397500","73","3","3.3333333333333335"
"33362","9","2411.11111111111","165000","70","4","0"
"70564","5","1840.11235955056","163770","86","4","0"
