"geo","GeboorteRelatief_25","SterfteRelatief_27","GemiddeldeHuishoudensgrootte_32","Bevolkingsdichtheid_33","GemiddeldeWOZWaardeVanWoningen_35","PercentageEengezinswoning_36","PercentageMeergezinswoning_37","PercentageBewoond_38","PercentageOnbewoond_39","Koopwoningen_40","HuurwoningenTotaal_41","BouwjaarVoor2000_45","BouwjaarVanaf2000_46","GemiddeldElektriciteitsverbruikTotaal_47","GemiddeldAardgasverbruikTotaal_55","AantalInkomensontvangers_64","GemiddeldInkomenPerInkomensontvanger_65","GemiddeldInkomenPerInwoner_66","k_40PersonenMetLaagsteInkomen_67","k_20PersonenMetHoogsteInkomen_68","Actieven1575Jaar_69","HuishoudensMetEenLaagInkomen_72","PersonenautoSPerHuishouden_91","AfstandTotHuisartsenpraktijk_94","AfstandTotGroteSupermarkt_95","AfstandTotSchool_97","Mannen_6","Vrouwen_7","k_0Tot15Jaar_8","k_15Tot25Jaar_9","k_25Tot45Jaar_10","k_45Tot65Jaar_11","k_65JaarOfOuder_12","Ongehuwd_13","Gehuwd_14","Gescheiden_15","Verweduwd_16","WestersTotaal_17","NietWestersTotaal_18","GeboorteTotaal_24","SterfteTotaal_26","HuishoudensTotaal_28","Eenpersoonshuishoudens_29","HuishoudensZonderKinderen_30","HuishoudensMetKinderen_31","Woningvoorraad_34"
"WK051812  ","11","8","1.9","10371","213","14","86","92","8","67","32","98","2","2420","1320","11400","37.2","29.8","29.6","30.1","64.4","4.9","0.7","0.3","0.4","0.5","458.2477754962355","541.4099931553731","159.13757700205338","87.95345653661876","272.7583846680356","277.5496235455168","202.6009582477755","525.6673511293634","318.9596167008898","103.0116358658453","52.70362765229295","204.65434633812458","96.16700889801506","11.63586584531143","8.555783709787816","510.26694045174537","234.77070499657768","126.62559890485969","149.21286789869953","526.6255989048597"
"WK051813  ","5","4","2.6","1888","563","74","26","92","8","87","11","94","6","3730","2190","3700","63.7","45.3","26","48.2","58.3","2.3","1.2","0.5","0.8","0.3","480.87954110898664","518.1644359464627","220.8413001912046","105.16252390057362","145.3154875717017","330.78393881453155","197.89674952198854","462.7151051625239","435.94646271510516","55.44933078393881","46.845124282982795","211.2810707456979","54.493307839388144","5.736137667304015","4.780114722753346","387.18929254302105","96.5583173996176","114.72275334608031","176.86424474187382","406.50095602294454"
"WK051814  ","4","19","1.7","3912","204","9","91","90","10","61","35","99","1","2310","1280","4000","37.4","32.5","30.7","27.5","53.9","5.1","0.8","0.7","0.5","0.5","445.94594594594594","554.0540540540541","92.51559251559252","69.64656964656965","170.47817047817048","296.25779625779626","372.14137214137213","385.6548856548857","365.90436590436593","147.6091476091476","101.87110187110187","185.03118503118503","69.64656964656965","5.197505197505198","18.71101871101871","574.8440748440748","318.08731808731807","151.76715176715177","107.06860706860707","641.7879417879418"
"WK051815  ","2","11","2.1","474","470","62","38","83","17","52","36","98","2","3760","1700","1700","53.5","44.5","31","37.8","50.2","3.6","1.2","1.5","1.2","1.2","494.48123620309053","505.51876379690947","101.54525386313466","110.37527593818984","143.4878587196468","328.91832229580575","317.88079470198676","388.5209713024283","479.0286975717439","75.0551876379691","64.0176600441501","185.43046357615893","75.0551876379691","2.207505518763797","11.037527593818984","441.5011037527594","145.6953642384106","176.60044150110375","125.82781456953643","515.2317880794702"
"WK051816  ","12","6","2.1","1732","264","45","55","93","7","50","49","85","15","3110","1240","3900","40","32.1","29.7","27.5","60.6","5.9","1","1.6","1","1.3","509.5238095238095","490.4761904761905","140","99.04761904761905","233.33333333333334","331.42857142857144","197.14285714285714","487.6190476190476","360.95238095238096","107.61904761904762","43.80952380952381","147.61904761904762","132.38095238095238","12.380952380952381","5.714285714285714","447.6190476190476","180.95238095238096","126.66666666666667","140.95238095238096","479.6190476190476"
"WK051817  ","9","15","2.1","6502","178","37","63","93","7","47","49","95","5","2540","980","13800","29.8","24.3","38","17.6","56.5","8.4","0.8","0.6","0.5","0.4","480.64883323847465","519.0665907797381","146.84120660216277","101.30904951622082","225.66875355719978","298.804780876494","227.66078542970973","457.8827546955037","368.81047239612974","101.87820147979511","71.71314741035856","117.81445645987479","188.3892999430848","9.675583380762664","15.08252703471827","470.40409789413775","190.95048377916905","124.92885600455321","155.09391007398975","493.1132612407513"
"WK051818  ","8","19","1.8","9471","162","18","82","93","7","42","54","96","4","2370","1050","13800","29.5","24.8","38.5","16.4","51","9.6","0.7","0.6","0.5","0.5","456.5027640384056","543.2062845504801","120.74483561245272","76.8111725341868","208.90311318009893","267.96624963631075","325.86558044806515","431.77189409368634","345.9412278149549","128.30957230142567","94.55920861216177","144.89380273494328","169.0427698574338","8.146639511201629","19.784695955775387","534.4777422170498","272.0395693919115","139.36572592377073","123.65434972359616","567.2388711085249"
"WK051819  ","11","7","2.1","9370","219","17","83","96","4","77","22","100","0","2540","1390","7500","38.8","30.4","28.2","32.4","67.7","4","0.8","0.5","0.5","0.5","472.95208655332306","527.047913446677","179.28902627511593","94.79649665121072","281.81349819680577","287.4806800618238","157.13549716640907","531.6846986089645","342.6069036579083","86.55332302936631","39.155074703760945","162.8026790314271","85.00772797527048","11.84956208140134","7.727975270479135","460.58732612055644","169.50025759917568","122.6172076249356","169.50025759917568","466.25450798557443"
"WK051820  ","13","4","1.8","17197","148","7","93","92","8","48","51","96","4","2190","1230","14300","29.6","23.7","38.7","18.3","64.5","12.2","0.5","0.3","0.4","0.4","494.24657534246575","505.75342465753425","155.34246575342465","120.82191780821918","388.4931506849315","238.63013698630138","96.71232876712328","646.027397260274","231.5068493150685","97.8082191780822","24.931506849315067","210.13698630136986","282.4657534246575","13.698630136986301","4.657534246575342","540","284.93150684931504","111.5068493150685","144.1095890410959","522.1369863013699"
"WK051821  ","12","6","1.8","14435","181","12","88","89","11","33","65","92","8","2310","1130","10400","32.4","26.5","39.5","22.7","64.8","13.5","0.5","0.3","0.4","0.4","495.8333333333333","504.1666666666667","142.8030303030303","119.6969696969697","401.1363636363636","237.87878787878788","98.48484848484848","664.0151515151515","226.13636363636363","88.25757575757575","22.348484848484848","206.43939393939394","293.93939393939394","12.878787878787879","6.0606060606060606","561.3636363636364","320.8333333333333","115.53030303030303","125.75757575757575","531.060606060606"
"WK051822  ","12","4","1.6","14342","223","10","90","84","16","30","67","98","2","2240","1060","9100","37.5","30.8","39.6","26.5","60.8","16","0.4","0.4","0.3","0.7","498.0694980694981","501.5015015015015","129.12912912912913","129.98712998712998","390.81939081939083","249.67824967824967","100.81510081510082","690.2616902616902","205.92020592020592","85.37108537108537","19.305019305019304","225.22522522522522","240.66924066924068","12.012012012012011","4.29000429000429","612.1836121836122","388.6743886743887","111.96911196911196","111.96911196911196","569.5409695409695"
"WK051823  ","9","4","1.6","4345","330","18","82","73","27","33","63","98","2","2520","930","1200","59.9","49.3","24.9","42.8","65.7","6.5","0.7","0.7","0.9","0.2","510","490","116.66666666666667","76.66666666666667","363.3333333333333","273.3333333333333","170","603.3333333333334","276.6666666666667","100","23.333333333333332","356.6666666666667","133.33333333333334","10","3.3333333333333335","613.3333333333334","380","143.33333333333334","100","768"
"WK051824  ","7","51","1.4","348","171","0","100","63","37","31","46","98","2","1490","990","300","52.9","45.9","25.1","37.3","59.8","5.2","0.5","0.6","0.6","1.1","481.48148148148147","518.5185185185185","61.72839506172839","37.03703703703704","320.98765432098764","197.53086419753086","395.0617283950617","469.1358024691358","246.91358024691357","135.80246913580248","160.49382716049382","370.3703703703704","111.11111111111111","0","49.382716049382715","629.6296296296297","456.7901234567901","135.80246913580248","49.382716049382715","1046.9135802469136"
"WK051825  ","11","13","1.7","4628","145","11","89","91","9","37","60","96","4","2220","1040","10800","32.5","26.2","39.9","19.1","53.4","14.5","0.7","0.7","0.5","0.5","477.79751332149203","522.202486678508","144.58259325044406","78.50799289520427","303.73001776198936","240.4973357015986","232.68206039076375","529.3072824156305","284.1918294849023","122.202486678508","64.65364120781527","186.145648312611","311.9005328596803","11.012433392539965","13.854351687388988","566.9626998223802","327.886323268206","110.47957371225577","128.95204262877442","609.8756660746003"
"WK051826  ","12","5","1.8","8668","203","7","93","92","8","49","51","86","14","2180","1070","12900","40.3","32.4","31.8","33.7","65.7","8.7","0.6","0.6","0.3","0.5","483.83233532934133","516.1676646706587","145.20958083832335","116.76646706586827","388.92215568862275","227.8443113772455","121.25748502994011","619.7604790419161","276.94610778443115","75.74850299401197","28.143712574850298","244.311377245509","225.44910179640718","12.874251497005988","5.089820359281437","568.2634730538922","308.68263473053895","135.02994011976048","125.1497005988024","561.7964071856287"
"WK051827  ","12","4","1.6","13120","132","9","91","92","8","14","83","77","23","2070","750","8700","26","21.1","55.2","14.1","50","21.9","0.3","0.4","0.4","0.5","513.3799917661589","486.6200082338411","122.68423219431865","261.424454508028","359.81885549608893","180.3211198023878","75.75133799917661","727.8715520790448","171.2638946068341","84.80856319473034","16.467682173734048","200.08233841086866","501.02923013585837","12.350761630300536","4.940304652120214","636.4759160148209","440.9221902017291","93.04240428159737","102.9230135858378","540.3869905310828"
"WK051828  ","10","5","1.6","9523","196","8","92","85","15","21","75","91","9","2120","710","15600","35.2","29.9","42.8","24","59.4","17.6","0.4","0.4","0.4","0.5","514.0845070422536","485.6546687532603","103.547209181012","126.23891497130934","407.4074074074074","244.6531038080334","118.41418883672405","671.3615023474179","204.48617631716223","101.98226395409495","22.170057381324987","219.61398017736045","329.4209702660407","10.432968179447053","5.216484089723527","637.9760041731872","408.4507042253521","134.585289514867","95.46165884194053","645.018257694314"
"WK051829  ","12","4","2.4","21271","113","13","87","96","4","18","80","93","7","2250","970","22300","19.1","13.9","63.6","4.8","40.5","28.3","0.5","0.3","0.3","0.3","497.91332263242373","502.08667736757627","207.54414125200643","166.2921348314607","278.8121990369181","254.41412520064205","92.93739967897271","556.0192616372392","305.29695024077046","113.32263242375602","25.682182985553773","73.51524879614767","841.0914927768861","12.520064205457464","4.49438202247191","420.2247191011236","178.1701444622793","65.00802568218299","177.36757624398075","398.87640449438203"
"WK051830  ","14","5","2.3","19755","118","15","85","95","5","29","70","76","24","2290","1040","11300","20.8","14.9","57.9","6.2","49.3","23.2","0.5","0.3","0.2","0.3","507.4165636588381","492.5834363411619","216.00741656365884","146.78615574783683","318.60321384425214","229.91347342398024","88.99876390605687","569.5302843016069","300.6798516687268","103.52286773794809","26.266996291718172","165.94561186650185","758.9616810877627","13.906056860321385","5.253399258343634","430.1606922126082","193.75772558714462","65.82200247218789","171.1990111248455","377.19406674907293"
"WK051831  ","16","3","2.1","19837","114","9","91","95","5","57","43","99","1","2180","1210","13900","25","19","42.1","9.7","63.2","10.2","0.6","0.4","0.3","0.4","514.508328855454","485.22299838796346","187.5335840945728","128.42557764642666","382.32133261687267","222.99838796346052","78.72111767866738","608.2751209027405","279.6883396023643","90.27404621171414","22.03116603976357","243.95486297689413","396.82966147232673","16.657710908113916","3.7614185921547554","485.49167114454593","215.74422353573348","106.93175711982805","163.3530360021494","454.11069317571196"
"WK051832  ","12","8","1.9","11648","133","9","91","96","4","59","40","99","1","2390","860","11900","29","23.7","35","16.1","63.5","7","0.7","0.6","0.5","0.4","484.6852911477617","514.9781218444969","145.4055873443285","105.01514641534837","306.6307640525076","260.1817569841804","182.43015819589363","527.4318411309323","305.6210030292831","112.08347357791989","55.200269269606196","163.91787277011107","188.48872433524065","12.453719286435543","8.078088185796028","514.9781218444969","238.64018848872433","124.20060585661393","152.81050151464154","510.535173342309"
"WK051833  ","15","11","2.1","6722","124","17","83","97","3","25","75","86","14","2170","1050","20600","23.7","17.7","51","9.1","49.4","19.3","0.6","0.6","0.5","0.5","490.86717503103387","509.13282496896613","203.75953183188508","113.14062777088137","301.64922858662885","222.7345273984749","158.8934208192942","522.6103919134598","308.2106756517113","115.26866465685406","53.910267777974816","126.79553112253946","566.0578116687356","15.428267423302003","11.349530058521013","471.36017024295086","219.3651356623515","86.18549388189395","165.98687710586984","443.83755985103744"
"WK051834  ","16","6","1.9","11071","113","11","89","93","7","24","74","80","20","1980","880","14200","25.1","19.4","47.4","10.4","52.4","20.7","0.6","0.5","0.7","0.4","503.89470856835885","496.10529143164115","184.26000537201182","102.6054257319366","336.28793983346765","243.35213537469784","133.76309427880742","550.8998119795864","288.47703464947625","121.67606768734892","39.21568627450981","132.4200913242009","529.4117647058823","16.653236637120603","6.446414182111201","524.8455546602203","269.67499328498525","94.8160085952189","160.62315337093742","526.7257587966693"
"WK051835  ","0","41","1.3","172","96","1","99","98","2","0","100","100","0","1370","1030","200","20.6","20.1","60.7","4.3","32.7","14.1","0.5","0.9","0.2","0.5","424.24242424242425","575.7575757575758","30.303030303030305","30.303030303030305","60.60606060606061","272.72727272727275","636.3636363636364","242.42424242424244","333.3333333333333","303.030303030303","181.8181818181818","90.9090909090909","90.9090909090909","0","30.303030303030305","787.8787878787879","606.060606060606","181.8181818181818","30.303030303030305","612.1212121212121"
"WK051836  ","20","7","1.9","11476","98","8","92","94","6","17","80","93","7","1910","960","15100","22","16.5","54.7","6.6","48.9","27.1","0.5","0.6","0.5","0.4","520.99609375","478.759765625","204.58984375","113.76953125","340.8203125","228.02734375","112.79296875","592.28515625","251.46484375","121.337890625","34.912109375","133.544921875","594.482421875","20.263671875","7.32421875","516.11328125","273.92578125","78.369140625","164.0625","505.517578125"
"WK051837  ","17","3","2.5","11693","135","28","72","96","4","40","60","90","10","2550","1130","3600","22.6","16","51.6","8.7","52.5","17.3","0.8","0.9","0.4","0.3","517.2413793103449","481.8007662835249","210.727969348659","173.37164750957854","307.4712643678161","245.21072796934865","63.2183908045977","569.9233716475096","327.58620689655174","85.24904214559388","18.199233716475096","132.183908045977","746.1685823754789","18.199233716475096","3.8314176245210727","403.2567049808429","155.17241379310346","64.17624521072797","185.82375478927204","322.41379310344826"
"WK051838  ","15","4","2","15237","114","11","89","93","7","34","65","85","15","2210","970","30000","22.8","17.4","50.6","8.2","55.2","17.5","0.5","0.4","0.4","0.4","512.930506189484","487.069493810516","181.02708665277606","159.45581566368426","353.352126486089","226.7434734648854","79.54406177227601","621.0319892143646","257.1393553131511","98.66405196715284","23.409731584753033","211.79066062017404","541.3653634023777","15.075376884422111","4.167177350165462","500.79666625811984","245.00551538178698","95.59995097438411","160.43632798137025","466.38068390734156"
